merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_44934ae1a0,35,360,34,0.31929571,0.31929571,N,C,C,1.38,1.34679591,3,1.54,1.44002423,6,1.68,1.57283786,12,N,124,24,2.0
M_ID_1aceb108f8,29261,80,37,0.01193368,0.01193368,N,C,C,1.08,1.07650987,3,1.07,1.02918118,6,1.16,1.10746951,12,Y,17,22,4.0
M_ID_66e3ca6610,35,511,7,1.13231787,1.13231787,N,C,C,1.06,1.05906961,3,1.08,1.05741299,6,1.01,0.98053549,12,N,290,15,1.0
M_ID_2f2c8d6f91,53787,307,19,-0.05747065,-0.05747065,N,C,D,1.0,1.09884679,3,1.23,1.33168589,6,1.41,1.51455244,12,N,-1,20,5.0
M_ID_e3f95b0073,50479,80,37,-0.05747065,-0.05747065,N,C,C,1.01,1.05977621,3,1.03,1.08259717,6,1.02,1.03835395,12,Y,69,9,1.0
M_ID_c42799e910,7352,63,27,-0.00789613,-0.00789613,N,C,D,0.86,0.93852065,3,0.73,0.8309318,6,0.8,0.92616365,12,Y,69,9,1.0
M_ID_c8cdde0693,5188,80,37,-0.00789613,-0.00789613,N,C,C,1.38,1.22435175,3,1.95,1.66337843,6,2.07,1.74915445,12,Y,1,12,1.0
M_ID_7cef9355a9,180,195,34,-0.05747065,-0.05747065,N,C,C,0.8,0.82195609,3,0.93,0.90738523,6,0.87,0.86437126,12,N,22,16,1.0
M_ID_638fc916b9,81486,703,29,-0.03764084,-0.03764084,N,C,C,0.77,0.77029221,3,0.77,0.73904221,6,0.98,0.92167208,12,N,283,9,1.0
M_ID_b714390f72,62476,307,19,-0.05747065,-0.05747065,N,C,C,1.14,1.23743661,3,1.18,1.40133702,6,1.14,1.49458276,12,N,51,16,1.0
M_ID_a3e7f76de6,35,518,27,0.27963609,0.27963609,N,C,C,0.94,1.04302477,3,0.95,1.07659713,6,0.97,1.13065969,12,Y,277,13,4.0
M_ID_01fca4e080,1348,683,34,-0.05747065,-0.05747065,N,C,C,0.99,1.01537386,3,1.03,1.06944444,6,1.06,1.07656359,12,Y,88,16,1.0
M_ID_ed2d4a16bd,94938,307,19,-0.05747065,-0.05747065,N,C,D,0.76,0.82763975,3,0.7,0.7494824,6,0.95,1.07324017,12,N,233,9,1.0
M_ID_9ee2dd16bc,4632,734,25,0.05159329,0.02184858,Y,C,D,0.98,1.02363854,3,1.06,1.07480551,6,0.94,0.97358686,12,Y,-1,-1,
M_ID_63073c092f,76184,307,19,-0.05747065,-0.05747065,N,C,C,1.06,1.02227343,3,1.04,1.01593702,6,0.94,0.96217358,12,Y,87,11,3.0
M_ID_81ffad1817,35,419,1,0.31929571,0.30938081,N,C,C,1.0,0.9897676,3,1.06,1.08335068,6,1.12,1.13838553,12,N,110,16,1.0
M_ID_96de9c575c,33111,45,18,-0.05747065,-0.05747065,N,C,D,0.97,1.02980132,3,0.9,1.01821192,6,0.9,1.03062914,12,Y,88,16,1.0
M_ID_2a9a197ce3,35,519,7,0.5076789,0.44818947,N,C,C,1.06,1.05301982,3,1.07,1.02517289,6,1.03,1.00071571,12,Y,17,22,4.0
M_ID_4126e9a2b5,1431,34,38,0.02184858,-0.05747065,N,C,E,1.02,1.15350877,3,0.96,1.23245614,6,1.01,1.35147243,12,Y,251,8,3.0
M_ID_5fc25aaf2e,7540,222,21,-0.03764084,-0.03764084,N,C,D,0.91,0.98148148,3,0.78,0.78024691,6,0.85,0.88888889,12,Y,212,4,4.0
M_ID_838f6bb58b,108709,531,27,-0.05747065,-0.05747065,N,C,C,0.99,0.87306202,3,0.91,0.81758721,6,0.93,0.84811047,12,N,233,9,1.0
M_ID_438401d9d8,8174,278,37,-0.04755575,-0.04755575,N,C,C,1.01,0.99867198,3,1.04,1.0064741,6,1.04,0.9936089,12,Y,87,11,3.0
M_ID_740863b892,31510,307,19,-0.05747065,-0.05747065,N,C,C,1.15,1.1377184,3,1.03,1.04898938,6,1.0,1.04727646,12,Y,87,11,3.0
M_ID_85dc343d5b,36418,383,2,-0.05747065,-0.05747065,N,C,D,0.94,1.10928962,3,0.87,1.05191257,6,0.83,0.99521858,12,N,157,13,4.0
M_ID_598b74e34c,22936,307,19,-0.05747065,-0.05747065,N,C,C,1.19,1.21340388,3,1.2,1.24691358,6,1.13,1.17154615,9,Y,277,13,4.0
M_ID_72260296d6,85997,560,34,-0.05747065,-0.05747065,N,C,C,0.97,1.00057637,3,0.93,0.97550432,6,0.9,0.95268972,12,Y,143,5,5.0
M_ID_08e42b6c14,2914,34,38,-0.02772594,-0.02772594,N,C,D,0.89,0.99082569,3,0.84,0.97859327,6,0.8,0.92966361,12,N,314,9,1.0
M_ID_22f2c1ad31,24273,683,34,-0.03764084,-0.03764084,N,C,C,0.9,0.95275334,3,0.99,1.03111763,6,1.13,1.13571196,12,Y,4,10,2.0
M_ID_e2b3905969,100830,557,29,-0.02772594,-0.05747065,N,C,D,1.03,1.05851064,3,0.99,1.01728723,6,0.95,1.00797872,12,Y,88,16,1.0
M_ID_b868151f72,10672,607,29,-0.04755575,-0.05747065,N,C,D,0.98,1.07564422,3,0.92,1.02078138,6,1.19,1.19443059,12,N,51,16,1.0
M_ID_05d2ea5c19,7038,506,30,-0.05747065,-0.05747065,N,C,D,0.53,0.6442953,3,0.46,0.58724832,6,0.45,0.61409396,12,N,289,5,5.0
M_ID_eaf2c66380,1085,434,32,-0.05747065,-0.05747065,N,C,D,0.94,0.98178506,3,1.02,1.05373406,6,0.93,1.03233151,12,N,289,5,5.0
M_ID_8d5c065907,61267,307,19,-0.05747065,-0.05747065,N,C,C,1.03,1.046875,3,0.98,1.00420673,6,1.12,1.13311298,12,Y,69,9,1.0
M_ID_b7109767fc,69541,560,34,-0.04755575,-0.05747065,N,C,C,0.99,1.03701726,3,0.94,0.98798719,6,0.91,0.96142552,12,Y,69,9,1.0
M_ID_eb6eeb5487,79735,307,19,-0.05747065,-0.05747065,N,C,C,1.13,1.11396344,3,1.22,1.19739401,6,1.16,1.19165694,12,N,-1,15,1.0
M_ID_264da3ad85,8063,367,16,-0.00789613,-0.05747065,N,C,D,0.93,0.99785293,3,0.87,0.96162104,6,0.82,0.91035963,12,N,-1,5,5.0
M_ID_45d1beee10,35,873,7,0.49776399,0.49776399,N,C,D,0.92,1.12800418,3,1.21,1.50668757,6,1.27,1.5038762,12,Y,69,9,1.0
M_ID_bedfacee3a,35,763,36,0.37878514,0.37878514,N,C,C,1.32,1.21152095,3,1.41,1.17269277,6,1.37,1.13593673,12,Y,137,19,3.0
M_ID_03e64bbac6,1454,367,16,-0.04755575,-0.05747065,N,C,C,1.06,1.03405705,3,1.11,1.06960409,6,1.11,1.06321839,12,N,74,15,1.0
M_ID_e26fa6b6c6,21931,437,15,-0.01781104,-0.01781104,N,C,C,1.08,1.03966006,3,1.11,1.04107649,6,1.15,1.08451369,12,Y,88,16,1.0
M_ID_48f9e920fa,67846,554,25,-0.05747065,-0.05747065,N,C,C,1.37,1.39178515,3,1.87,1.86658768,6,2.11,2.08416272,12,N,51,16,1.0
M_ID_1d675d2db1,73176,307,19,-0.05747065,-0.05747065,N,C,C,1.05,1.00536353,3,1.05,1.00367501,6,1.01,1.00893921,12,Y,158,15,1.0
M_ID_26cd733c68,65608,307,19,-0.05747065,-0.05747065,N,C,D,0.89,0.94698163,3,0.87,0.94540682,6,0.85,1.02559055,12,Y,17,22,4.0
M_ID_99180c4e7c,13520,278,37,-0.04755575,-0.05747065,N,C,C,0.95,0.99584372,3,0.98,1.06504572,6,0.9,1.01797589,12,Y,69,9,1.0
M_ID_b6daa9f648,44696,80,37,-0.03764084,-0.04755575,N,C,C,1.03,1.04551649,3,1.05,1.0637776,6,1.07,1.09116926,12,Y,25,7,3.0
M_ID_57aa0d9583,68735,302,22,-0.05747065,-0.05747065,Y,C,C,1.06,1.01894806,3,0.95,0.86442339,6,0.79,0.7361701,12,Y,-1,-1,
M_ID_536000cba1,15077,307,19,-0.05747065,-0.05747065,N,C,D,0.89,0.96615905,3,0.88,1.00507614,6,0.78,0.91395939,10,N,-1,17,3.0
M_ID_49447e358c,29024,289,27,-0.05747065,-0.05747065,N,C,D,0.91,0.93818182,3,0.85,0.88727273,6,0.96,1.01030303,12,Y,161,3,3.0
M_ID_a8f2421743,9258,195,34,-0.05747065,-0.05747065,N,C,C,0.88,0.89758567,3,1.03,0.96670561,6,0.96,0.94635903,12,N,261,9,1.0
M_ID_e93533628b,37487,307,19,-0.05747065,-0.05747065,N,C,C,0.74,0.76453488,3,0.85,0.86119186,6,0.79,0.84835271,12,N,-1,8,3.0
M_ID_5abfec2931,35,834,27,0.35895533,0.35895533,Y,C,D,1.05,0.96727273,3,1.05,0.98460606,6,1.07,0.98464082,12,Y,-1,-1,
M_ID_2fb026801d,13823,307,19,-0.03764084,-0.04755575,N,C,C,1.06,1.11953552,3,1.0,1.13268443,6,0.96,1.15198087,12,N,-1,23,2.0
M_ID_cbb958d39e,47089,506,30,-0.04755575,-0.04755575,N,C,C,1.16,1.21244705,3,1.2,1.27842946,6,1.27,1.34196807,12,N,128,9,1.0
M_ID_2fe0b0c834,49319,842,37,-0.00789613,-0.00789613,N,C,C,1.1,1.0421016,3,1.18,1.08368128,6,1.21,1.09298887,12,Y,158,15,1.0
M_ID_7ffe48bde5,110913,705,33,-0.04755575,-0.04755575,N,C,C,1.57,1.53824679,3,1.59,1.56690862,6,1.48,1.44490973,12,N,-1,13,4.0
M_ID_56695559c6,87580,531,27,-0.04755575,-0.04755575,N,C,D,1.0,0.98601399,3,0.95,0.8997669,6,0.92,0.879662,12,Y,69,9,1.0
M_ID_239e728544,102343,278,37,-0.05747065,-0.05747065,N,C,D,0.9,0.93163944,3,0.87,0.90411373,6,0.82,0.85223835,12,Y,137,19,3.0
M_ID_7e9641b781,35,317,25,0.60682794,0.60682794,N,C,C,1.15,1.01573363,3,1.25,1.09557263,6,1.33,1.17606863,12,N,-1,9,1.0
M_ID_660defa092,35,506,30,0.48784909,0.48784909,N,C,C,1.09,1.07064472,3,1.12,1.08859739,6,1.17,1.11996115,12,N,155,9,1.0
M_ID_1d1f463f04,9271,307,19,-0.05747065,-0.05747065,N,C,C,1.08,1.03222558,3,1.08,1.06193353,6,1.06,1.06478684,12,N,-1,20,5.0
M_ID_f0f48b11ea,50375,607,29,-0.00789613,-0.02772594,N,C,D,1.1,1.15930018,3,1.04,1.12016575,6,1.06,1.16620626,12,N,124,24,2.0
M_ID_ddea79d8f2,18576,90,22,-0.05747065,-0.05747065,Y,C,C,1.1,1.13270242,3,1.19,1.28454259,6,1.14,1.28391167,12,Y,-1,-1,
M_ID_2b53ad1acb,103605,307,19,-0.05747065,-0.05747065,N,C,D,0.94,1.10574018,3,0.91,1.05135952,6,0.89,0.94033233,12,N,-1,5,5.0
M_ID_68806b2a4e,38688,68,27,0.03176349,-0.04755575,N,C,D,1.11,1.03536494,3,1.37,1.22084274,6,2.06,1.73476298,12,Y,25,7,3.0
M_ID_e070af1a43,27710,278,37,-0.04755575,-0.04755575,N,C,C,1.04,1.02394775,3,1.11,1.09591195,6,1.15,1.12403241,12,Y,88,16,1.0
M_ID_29650264f0,36596,278,37,-0.04755575,-0.04755575,N,C,D,1.1,0.92525253,3,1.12,1.00707071,6,1.28,1.09343434,12,Y,158,15,1.0
M_ID_5bbe8ddc5c,14042,528,25,-0.05747065,-0.05747065,N,C,C,1.26,1.29291417,3,1.41,1.47155689,6,1.37,1.47823104,12,Y,1,12,1.0
M_ID_47c7c26fa9,35,818,12,0.14082743,0.14082743,N,C,D,1.14,1.08668005,3,1.15,1.04919679,6,1.19,1.07018072,12,N,124,24,2.0
M_ID_bfe01c84f5,35,180,20,0.26972119,0.26972119,N,C,C,1.01,1.08492413,3,1.04,1.04613314,6,1.06,1.0476894,12,Y,277,13,4.0
M_ID_440e6cb329,7180,80,37,-0.03764084,-0.05747065,N,C,C,1.05,1.03589744,3,1.04,1.06365663,6,0.99,0.99871795,12,Y,160,21,5.0
M_ID_e06120297f,101094,278,37,-0.05747065,-0.05747065,N,C,C,1.01,1.0263789,3,0.98,0.99610312,6,0.91,0.96392886,12,Y,137,19,3.0
M_ID_a8ce2f3fe1,104380,222,21,-0.05747065,-0.05747065,N,C,E,0.82,1.07490637,3,0.69,1.11048689,6,0.66,1.22284644,12,Y,87,11,3.0
M_ID_e6da54297b,87382,560,34,-0.03764084,-0.03764084,N,C,C,0.94,0.98330972,3,0.9,0.96181704,6,0.92,0.98488427,12,N,340,9,1.0
M_ID_bc54240a4e,42922,422,27,-0.01781104,-0.02772594,N,C,D,0.99,1.09304426,3,0.95,1.08943089,6,1.06,1.20009033,12,Y,69,9,1.0
M_ID_e4fba996dd,80863,278,37,-0.02772594,-0.02772594,N,C,D,1.1,1.04057279,3,1.1,1.01392204,6,1.1,1.04136834,12,Y,17,22,4.0
M_ID_922d0f5887,1075,278,37,-0.05747065,-0.05747065,N,C,D,1.05,1.08525149,3,1.02,1.06138107,6,1.08,1.14855072,12,N,289,5,5.0
M_ID_a0190241d9,35,462,31,3.64078867,3.61104396,N,C,C,1.3,1.19309742,3,1.42,1.34338139,6,1.49,1.39441272,12,Y,4,10,2.0
M_ID_afb61cc2a1,35,511,7,0.67623227,0.67623227,N,C,D,1.23,1.10898604,3,1.28,1.11523983,6,1.27,1.09027361,12,N,307,24,2.0
M_ID_e355827c7c,97294,813,29,-0.05747065,-0.05747065,N,C,D,0.87,1.25219298,3,0.84,1.59100877,6,0.77,1.5120614,12,N,-1,9,1.0
M_ID_59e530ccf3,109446,705,33,-0.05747065,-0.05747065,N,C,C,1.11,1.05846702,3,1.11,1.06827094,6,1.12,1.07486631,7,N,338,19,3.0
M_ID_9724a73c81,14881,705,33,-0.05747065,-0.05747065,N,C,C,0.96,1.02866861,3,0.96,1.03437804,6,0.95,1.00898931,12,Y,212,4,4.0
M_ID_9d31d0a1b8,35,273,20,0.39861495,0.38870004,N,C,D,1.14,1.06803279,3,1.23,1.1395082,6,1.37,1.2212822,12,Y,-1,24,2.0
M_ID_e717e50e65,1780,769,32,-0.05747065,-0.05747065,N,C,D,0.88,0.93423598,3,0.92,0.96808511,6,1.03,1.07527402,12,N,290,15,1.0
M_ID_d90f68931a,57296,367,16,-0.03764084,-0.04755575,N,C,C,1.01,1.03016591,3,0.98,1.00703871,6,1.0,1.05165913,12,Y,69,9,1.0
M_ID_43c16d8fb1,9995,278,37,-0.03764084,-0.03764084,N,C,C,0.97,0.99513173,3,1.01,1.03095647,6,1.06,1.0858677,12,N,289,5,5.0
M_ID_429926c923,98126,705,33,-0.04755575,-0.05747065,N,C,C,0.91,1.004914,3,0.82,0.94021294,6,0.76,0.876638,12,N,-1,-1,
M_ID_1576f87d1e,16173,222,21,-0.03764084,-0.05747065,N,C,D,0.8,0.89781022,3,0.68,0.85888078,6,0.7,0.87530414,12,N,-1,23,2.0
M_ID_ddc99fbcad,35,506,30,0.57708323,0.55725342,N,C,C,1.07,1.16010622,3,1.11,1.22603874,6,1.2,1.31163794,12,N,135,7,3.0
M_ID_f0760fdf33,10970,273,20,-0.01781104,-0.05747065,N,C,D,1.2,1.04831461,3,1.21,1.07640449,6,1.24,0.99981273,12,Y,25,7,3.0
M_ID_5757d6c21c,24948,273,20,0.04167839,-0.02772594,N,C,D,0.97,1.03970742,3,0.97,1.06948798,6,0.99,1.06765935,12,Y,137,19,3.0
M_ID_1b8df638fb,3686,356,21,-0.05747065,-0.05747065,Y,C,D,0.73,0.81560284,3,0.41,0.45390071,6,0.46,0.53014184,12,Y,-1,-1,
M_ID_83eb620e1e,8114,307,19,-0.05747065,-0.05747065,N,C,C,0.84,0.94641614,3,0.78,0.95702853,6,0.87,1.13509047,12,Y,88,16,1.0
M_ID_dc8173a1ce,46305,307,19,-0.03764084,-0.03764084,N,C,C,1.05,1.10777301,3,1.11,1.20624702,6,1.1,1.27348593,12,N,-1,20,5.0
M_ID_0b10371bdb,10674,605,2,0.0714231,-0.05747065,N,C,D,0.94,1.07192982,3,0.95,1.10754386,6,0.87,1.05754386,12,Y,4,10,2.0
M_ID_76998c1030,112497,307,19,-0.05747065,-0.05747065,N,C,C,0.78,0.88742838,3,0.78,0.89046175,6,0.83,0.91843613,12,N,323,2,3.0
M_ID_b32fffe497,10412,111,36,-0.05747065,-0.05747065,N,C,D,1.1,1.07257547,3,1.34,1.15767502,6,1.37,1.13342967,12,Y,30,17,3.0
M_ID_4c296c6591,84943,818,12,-0.03764084,-0.03764084,N,C,C,0.91,0.9548105,3,0.93,0.97740525,6,0.89,0.952138,12,Y,161,3,3.0
M_ID_f669ad6539,60476,68,27,-0.00789613,-0.02772594,N,C,C,0.89,0.90690436,3,0.84,0.85724392,6,0.8,0.80560272,12,N,-1,5,5.0
M_ID_6a7420a3a2,5471,454,39,-0.05747065,-0.05747065,N,C,B,0.99,0.97134766,3,0.94,0.96231051,6,0.96,1.01384724,12,Y,143,5,5.0
M_ID_72e5cb9210,8726,19,36,-0.02772594,-0.03764084,N,C,C,0.76,0.7875715,3,0.62,0.66042642,6,0.68,0.70937337,12,Y,137,19,3.0
M_ID_446cc32d96,63402,705,33,-0.05747065,-0.05747065,N,C,C,0.92,0.93042813,3,0.95,0.96827217,6,0.97,0.98155581,12,N,-1,13,4.0
M_ID_0b4cd5a44f,35,367,16,0.15074234,0.13091253,N,C,C,0.99,1.02474794,3,0.92,0.97250229,6,0.86,0.91483349,12,N,70,9,1.0
M_ID_0830c3d518,64725,454,39,-0.05747065,-0.05747065,Y,C,B,1.01,1.00044958,3,1.05,1.03808606,6,1.1,1.12670199,12,Y,-1,-1,
M_ID_4d07551550,99889,80,37,-0.04755575,-0.04755575,N,C,C,0.91,0.9553111,3,0.88,0.9369199,6,0.84,0.90595279,12,Y,17,22,4.0
M_ID_5bc400c24d,5102,80,37,-0.04755575,-0.04755575,N,C,C,1.12,1.12064916,3,1.31,1.22720478,6,1.26,1.16890882,12,N,131,9,1.0
M_ID_d8a262e236,7798,307,19,-0.05747065,-0.05747065,N,C,C,0.97,1.04246524,3,1.04,1.15388952,6,1.01,1.1843292,12,N,168,9,1.0
M_ID_1f55b4d6fd,75174,307,19,-0.05747065,-0.05747065,N,C,D,1.17,1.17854849,3,1.22,1.21579961,6,1.28,1.29319204,12,N,-1,13,4.0
M_ID_207babd9ab,4414,63,27,-0.05747065,-0.05747065,N,C,C,0.66,0.69821503,3,0.53,0.56953093,6,0.49,0.52656704,12,N,-1,13,4.0
M_ID_57ef52dfdb,69765,307,19,-0.05747065,-0.05747065,N,C,D,1.31,1.43942505,3,1.55,1.6615332,6,1.58,1.74281314,12,N,-1,13,4.0
M_ID_affe0e1a02,6647,367,16,-0.03764084,-0.05747065,N,C,C,1.11,1.18635531,3,1.16,1.25984432,6,1.17,1.26813187,12,Y,158,15,1.0
M_ID_3e278b06c6,41764,309,21,-0.05747065,-0.05747065,Y,C,D,0.89,0.98165869,3,0.92,0.98564593,6,0.9,0.98704147,12,Y,-1,-1,
M_ID_2052cd0117,49433,367,16,0.00201877,-0.03764084,N,C,C,1.03,1.02907674,3,1.03,1.04346523,6,0.98,1.01940947,12,N,-1,16,1.0
M_ID_635e29e0c6,35,526,25,0.5175938,0.5076789,N,C,D,1.28,1.14265233,3,1.23,1.1618638,6,1.28,1.26442745,12,Y,158,15,1.0
M_ID_e1cd798a7a,35,367,16,0.25980629,0.24989138,N,C,C,1.09,1.13102119,3,1.09,1.11395954,6,1.03,1.03238996,12,N,97,3,3.0
M_ID_4ee48f5b9d,106379,705,33,-0.05747065,-0.05747065,N,C,C,1.01,1.04726976,3,1.01,1.03572399,6,1.0,1.02383863,12,N,233,9,1.0
M_ID_1eb567c7c2,35,80,37,0.5175938,0.5175938,N,C,C,1.3,1.14572193,3,1.58,1.26116756,6,1.59,1.25697967,12,N,-1,17,3.0
M_ID_5c4c5c1d18,45959,307,19,-0.04755575,-0.04755575,N,C,C,1.12,1.14780201,3,1.08,1.2305296,6,1.16,1.29439252,12,N,24,9,1.0
M_ID_32fdc09b19,59304,278,37,-0.01781104,-0.01781104,N,C,C,0.98,1.07620452,3,0.95,1.08702065,6,1.01,1.09992625,12,Y,88,16,1.0
M_ID_831f0bb9c5,12534,80,37,0.03176349,-0.05747065,N,C,C,1.19,1.01741362,3,1.31,1.08482266,6,1.51,1.15715791,12,Y,69,9,1.0
M_ID_583eff02cc,21931,683,34,-0.04755575,-0.05747065,N,C,D,0.99,1.04604605,3,1.0,1.11811812,6,1.02,1.10735736,12,Y,88,16,1.0
M_ID_9dab331db5,34634,307,19,-0.05747065,-0.05747065,N,C,C,1.26,1.23389356,3,1.38,1.35798319,6,1.25,1.31085434,12,N,90,15,1.0
M_ID_ccf83582e2,6333,369,27,-0.01781104,-0.02772594,N,C,D,0.84,0.88734995,3,0.88,0.90974146,6,0.94,0.96629732,12,Y,137,19,3.0
M_ID_b9f7531f1e,35,369,27,0.25980629,0.25980629,N,C,D,1.02,1.00643177,3,1.21,1.15268456,6,1.16,1.24515838,12,N,291,9,1.0
M_ID_1695c6e404,70910,705,33,-0.05747065,-0.05747065,N,C,C,1.03,0.98612946,3,1.02,0.96950683,6,1.03,0.96471819,12,Y,69,9,1.0
M_ID_92ef3a4669,7056,437,15,-0.05747065,-0.05747065,N,C,E,0.54,0.69565217,3,0.75,0.8115942,6,0.71,1.02898551,12,Y,25,7,3.0
M_ID_a92ac9a3da,108604,367,16,-0.05747065,-0.05747065,N,C,C,1.06,1.04686399,3,1.02,1.00786939,6,1.02,1.01177472,12,Y,69,9,1.0
M_ID_9dfdce12c2,35,432,27,0.40852985,0.40852985,N,C,D,1.06,1.01912568,3,1.1,1.06141469,6,1.26,1.15060467,12,Y,212,4,4.0
M_ID_4324bb30e7,33802,422,27,-0.00789613,-0.00789613,N,C,D,1.08,1.06216506,3,1.03,1.03349411,6,1.19,1.19908896,12,Y,17,22,4.0
M_ID_f50fc45ece,4695,278,37,-0.05747065,-0.05747065,N,C,D,1.02,1.0532972,3,0.97,1.02574526,6,0.95,1.02461608,12,N,9,16,1.0
M_ID_af4b9a1a52,79563,307,19,-0.04755575,-0.04755575,N,C,C,0.93,0.99253731,3,0.94,1.00953566,6,0.99,1.07162106,12,N,275,15,1.0
M_ID_5ab273142c,7933,307,19,-0.03764084,-0.05747065,N,C,C,1.2,1.07037457,3,1.16,1.10215664,6,1.17,1.11275066,12,N,-1,20,5.0
M_ID_28bb4a8fad,35,259,32,0.33912552,0.33912552,N,C,D,0.99,1.09777778,3,1.0,1.12033333,6,1.02,1.04807407,12,N,-1,13,4.0
M_ID_7094c853cb,35,574,22,0.61674284,0.61674284,N,C,D,1.09,1.12598425,3,1.1,1.18323491,6,1.1,1.16624754,12,N,-1,4,4.0
M_ID_9a44bdc6f3,82702,307,19,-0.05747065,-0.05747065,N,C,C,1.06,1.11963589,3,1.22,1.25054183,6,1.26,1.29941482,12,N,2,11,3.0
M_ID_58e3f174e3,15055,705,33,-0.05747065,-0.05747065,Y,C,D,1.12,1.12121212,3,1.03,1.04269972,6,1.03,1.23071625,12,Y,-1,-1,
M_ID_bec4782470,35,842,37,0.5175938,0.5175938,N,C,C,1.25,1.10999761,3,1.55,1.1811978,6,1.61,1.21527957,12,N,275,15,1.0
M_ID_1423ec13bd,48921,422,27,0.03176349,0.00201877,N,C,D,0.93,0.96676163,3,0.89,1.01946819,6,0.9,1.05377493,12,N,22,16,1.0
M_ID_53303be755,35,774,29,0.25980629,0.25980629,N,C,C,0.86,0.92932729,3,0.72,0.79707105,6,0.73,0.82451814,12,N,116,9,1.0
M_ID_1195eea213,57385,307,19,-0.04755575,-0.04755575,N,C,C,1.02,1.13771044,3,1.05,1.22525253,6,0.98,1.19638047,12,N,47,16,1.0
M_ID_fb28eb7be9,37440,108,34,-0.04755575,-0.04755575,N,C,C,0.94,0.96897081,3,0.95,0.98448541,6,1.16,1.04969278,12,Y,69,9,1.0
M_ID_7329b68b3a,47033,367,16,-0.04755575,-0.05747065,N,C,C,1.05,1.12253259,3,1.0,1.11638734,6,1.13,1.27122905,12,N,323,2,3.0
M_ID_22cc29257b,35,373,18,0.23006157,0.23006157,N,C,D,1.14,1.15324385,3,1.31,1.24776286,6,1.35,1.28635347,12,N,110,16,1.0
M_ID_2a6ff76e25,196,307,19,-0.04755575,-0.04755575,N,C,C,1.08,1.03844128,3,1.15,1.14533965,6,1.07,1.12578989,12,N,-1,9,1.0
M_ID_7377c8524c,35,317,25,0.36887023,0.36887023,N,C,C,1.57,1.24009451,3,1.64,1.3431116,6,1.85,1.43574088,12,Y,137,19,3.0
M_ID_4a12fe2b0c,20344,683,34,-0.04755575,-0.04755575,N,C,C,1.04,1.05438066,3,1.08,1.09604733,6,1.08,1.08201158,12,N,337,20,5.0
M_ID_6d36eeb4bc,94482,307,19,-0.04755575,-0.04755575,N,C,C,1.08,1.11750155,3,1.11,1.16202845,6,1.07,1.15970934,12,N,-1,5,5.0
M_ID_ed4033f8d2,63015,307,19,-0.03764084,-0.04755575,N,C,C,0.97,1.02973978,3,1.01,1.11111111,6,1.11,1.25795126,12,N,22,16,1.0
M_ID_a1a35cae73,2889,367,16,-0.00789613,-0.00789613,N,C,C,0.96,1.03341758,3,0.9,0.99817467,6,0.89,0.99304971,12,N,-1,9,1.0
M_ID_472bac8200,7668,795,29,-0.05747065,-0.05747065,Y,C,D,0.9,0.99129544,3,0.88,0.93855607,6,0.91,0.96313364,12,Y,-1,-1,
M_ID_7b362325a2,39151,779,27,-0.04755575,-0.04755575,N,C,D,0.85,0.9811828,3,0.8,0.98723118,6,0.86,1.06283602,12,Y,277,13,4.0
M_ID_bde001c616,41193,278,37,-0.02772594,-0.02772594,N,C,C,1.05,1.04893304,3,1.25,1.17623252,6,1.21,1.14900662,12,N,-1,5,5.0
M_ID_e77863747f,55666,222,21,-0.05747065,-0.05747065,N,C,D,1.02,0.88127854,3,0.99,0.78158295,6,0.83,0.64041096,12,Y,200,18,2.0
M_ID_c931ce6d10,12969,278,37,-0.03764084,-0.03764084,N,C,D,0.84,0.90148148,3,0.83,0.87296296,6,0.79,0.83962963,12,N,-1,16,1.0
M_ID_bf8ec804bc,12977,307,19,-0.05747065,-0.05747065,N,C,C,1.03,1.0150818,3,1.04,1.02428425,6,1.05,1.05125256,12,N,140,9,1.0
M_ID_a20876bc76,73166,360,34,-0.04755575,-0.04755575,N,C,C,0.99,0.97816764,3,0.99,0.96744639,6,1.0,0.95755361,12,N,210,16,1.0
M_ID_860cc04da8,93297,705,33,-0.05747065,-0.05747065,N,C,C,0.94,0.97382413,3,0.98,1.02269939,6,0.98,1.00899796,12,N,-1,13,4.0
M_ID_db951a5368,66312,63,27,0.02184858,0.02184858,N,C,C,1.16,1.18867314,3,1.12,1.16521036,6,1.31,1.34822006,12,Y,88,16,1.0
M_ID_8b7a6c34ac,62064,560,34,-0.04755575,-0.05747065,N,C,C,1.24,1.3695924,3,1.32,1.45517629,6,1.34,1.49262316,12,Y,137,19,3.0
M_ID_99abd6ba34,48336,360,34,-0.04755575,-0.04755575,N,C,C,0.8,0.82845345,3,0.79,0.83765015,6,0.9,0.90118243,12,Y,143,5,5.0
M_ID_c2f20de651,4041,307,19,-0.05747065,-0.05747065,N,C,C,1.09,1.035658,3,0.95,0.93045705,6,0.87,0.87076438,12,N,33,15,1.0
M_ID_bf7122dd26,16785,307,19,-0.05747065,-0.05747065,N,C,D,1.06,1.20972887,3,1.15,1.33492823,6,1.08,1.22149123,12,N,-1,20,5.0
